id,dist_univ,dist_top_univ,dist_topmid_school,dist_mid_school,dist_toppri_school,dist_pri_school,dist_parks,dist_hospital,dist_bus2017,dist_bus2018,dist_bus2019,dist_bus2020,dist_bus2021,dist_restau2017,dist_restau2018,dist_restau2019,dist_restau2020,dist_restau2021,dist_mall2017,dist_mall2018,dist_mall2019,dist_mall2020,dist_mall2021,dist_con_store2017,dist_con_store2018,dist_con_store2019,dist_con_store2020,dist_con_store2021,dist_gym2017,dist_gym2018,dist_gym2019,dist_gym2020,dist_gym2021,dist_cinema2017,dist_cinema2018,dist_cinema2019,dist_cinema2020,dist_cinema2021,dist_bar2017,dist_bar2018,dist_bar2019,dist_bar2020,dist_bar2021,restau.5_2017,restau1_2017,restau.5_2018,restau1_2018,restau.5_2019,restau1_2019,restau.5_2020,restau1_2020,restau.5_2021,restau1_2021
5906,2803.161491,3542.807771,616.8626163,432.3441164,3859.663447,488.6144263,723.1817749,595.6994909,179.4192103,179.4192103,180.0509883,180.0509883,180.0509883,50.06068633,89.41649637,89.07877659,59.51556701,59.51556701,56.60270048,56.60270048,323.5796461,322.5057375,517.3273396,90.12267617,90.12267617,90.12267617,90.12267617,92.68631091,243.9555724,297.2542641,297.2542641,307.2952175,307.2952175,292.9298234,292.9298234,258.8153099,258.8153099,255.1809893,311.8247251,311.8247251,311.8247251,311.8247251,284.3051427,203,518,174,423,196,426,195,449,200,451
5907,2502.966579,3268.737456,891.9383298,115.9449332,3574.404199,799.8775219,810.0320001,428.0828543,150.2987971,239.6726207,240.1152005,236.2003526,137.0817785,82.36229903,93.5459574,85.58455868,91.77969665,93.84739425,116.2663466,197.7989288,197.2231875,197.7989288,261.8485253,97.5726896,97.5726896,98.85469693,92.88069497,65.43348621,112.8589842,118.3418516,118.3418516,105.801527,105.145461,205.8439327,205.8439327,145.3126177,145.3126177,149.6486235,184.1741741,184.1741741,184.1741741,184.1741741,122.422518,152,451,132,393,150,385,158,401,177,392
5908,2021.308453,4171.953298,1726.330385,387.9659358,2382.779819,330.7426271,411.477994,861.2706045,109.8477586,109.8477586,86.95307697,99.31156077,99.12883097,83.27071737,208.8939784,208.8939784,98.26829006,208.8939784,292.3167217,292.3167217,238.9393411,238.0274686,203.0409751,208.8939784,246.3450307,208.8939784,208.8939784,204.3232241,317.2608779,436.1004721,293.5030044,276.6865596,265.9102599,586.8742539,586.8742539,429.1785088,429.1785088,422.3730199,305.1290624,410.0793587,267.3908365,267.3908365,267.3908365,88,365,86,375,81,370,102,382,111,424
5909,2033.591298,4166.570367,1718.746988,339.9089773,2453.928845,275.1091991,421.3822233,778.1987089,143.5072366,143.5072366,143.0847626,143.0847626,143.0847626,161.381023,279.4580408,279.4580408,165.2195603,261.9957275,361.1495618,361.1495618,311.1884842,310.1259783,276.058932,227.9747385,227.9747385,227.9747385,227.9747385,227.9747385,386.851028,446.0311442,323.5344999,323.5344999,314.7295519,669.3588693,669.3588693,512.5245842,512.5245842,505.9843498,370.4211544,420.5156841,330.8307822,330.8307822,330.8307822,78,365,72,375,68,375,89,377,100,424
5910,10202.19252,11630.12497,5577.976623,822.6381966,11950.37536,946.8635772,2095.139682,7800.254077,537.2032245,537.2032245,537.2996054,537.2996054,537.2996054,717.4446058,717.4446058,629.3116116,514.7633808,525.3520901,2144.693172,2144.693172,2114.089128,1792.128248,3250.033524,693.3739076,693.3739076,693.3739076,693.3739076,693.3739076,1757.424439,659.9166092,1441.515182,1491.573525,1619.075719,1831.255662,1831.255662,1831.255662,1831.250747,1825.209291,1774.517178,1774.517178,1774.517178,1988.573413,1353.758529,0,8,0,9,0,12,0,29,0,27
5911,5696.536217,5696.536217,14970.40465,1244.644464,4064.888969,892.0337819,1101.50708,1046.437742,255.4361373,255.4361373,257.0037478,263.9032708,268.2214859,116.2190579,106.874344,99.75600951,152.3147933,163.8572286,706.9947577,917.8948578,917.8948578,915.9470175,913.2708196,233.3118609,252.7531187,220.2558282,283.2814986,283.2814986,179.6480277,110.4413909,110.4413909,294.9967079,502.7107528,148.4251733,121.2001254,148.4251733,121.2001254,121.2001254,151.616163,151.616163,740.1948321,265.3887299,265.3887299,47,106,40,103,40,106,70,179,77,214
5912,1934.460608,1934.460608,5855.707033,610.6271917,6865.305969,765.1369781,2302.493016,3282.099535,13.90199226,13.90199226,13.16987525,13.16987525,13.16987525,58.3857249,180.2476578,221.5799711,23.8815604,25.80337867,346.667026,356.1251371,2420.197259,2420.197259,2420.197259,214.9784434,214.9784434,214.9784434,262.4523798,19.88562126,1588.035477,442.7522263,391.2031329,391.2031329,455.3953138,482.6002544,482.6002544,482.6002544,2026.751512,2026.751512,56.33834901,56.33834901,473.3203054,55.64532047,743.8023419,51,156,43,134,34,126,29,129,32,162
5913,2660.317909,2660.317909,5379.24861,1329.179381,6647.288554,470.8114512,1951.778801,3653.147471,446.5158676,446.5158676,446.5158676,446.5158676,467.7844322,381.5786698,375.99219,404.3014066,444.833708,444.833708,661.809505,654.0170305,2605.52137,2605.52137,2208.642567,279.0726165,279.0726165,279.0726165,581.2222156,425.7613284,1305.723528,793.7860935,769.5809967,769.5809967,769.5809967,840.1451131,840.1451131,840.1451131,1444.99993,1444.99993,714.3042898,714.3042898,815.9162667,715.0185245,474.6176875,5,115,4,98,2,83,2,64,2,75
5914,2549.464646,2549.464646,5981.912468,1261.376735,7215.55045,1058.744949,2301.626766,3050.357654,154.2125695,154.2125695,153.5999926,153.5999926,153.5999926,173.2286088,159.135529,61.53966835,161.0314318,97.37519418,839.4049856,840.260436,2947.873722,2947.873722,2600.262871,166.8086901,128.9878673,110.1329587,109.6957192,116.3117132,1905.955839,1004.8453,974.2743232,469.3055988,469.3055988,1041.733413,1041.733413,1041.733413,2045.331407,2045.331407,634.2336638,634.2336638,1022.405981,634.7943484,992.8758846,16,107,13,92,12,100,7,70,5,71
5915,2179.016457,2179.016457,5937.210208,878.5632899,7040.75766,927.8100884,2407.244708,3133.756286,235.2270811,235.2270811,96.99380655,96.99380655,236.6516021,183.5066041,149.5765598,193.8218065,189.0684269,193.8218065,535.712534,540.5931338,2614.876679,2614.876679,2614.876679,211.0083386,196.0726686,196.0726686,287.5904445,251.0658774,1774.516653,679.4201727,637.9160025,637.9160025,690.9855386,719.0339565,719.0339565,719.0339565,2045.073155,2045.073155,264.3359702,264.3359702,703.8494153,264.7648917,929.2608906,18,166,18,141,15,136,9,109,7,116
5916,2378.546959,2378.546959,5146.929954,1103.325934,6270.909809,589.0759094,1789.136755,3928.691836,538.082874,538.3049741,538.0891864,538.0891864,543.7399355,349.675353,349.675353,349.675353,349.675353,407.9114852,423.1554519,411.3626311,2554.403461,2554.403461,2433.126321,391.9538117,391.9538117,391.9538117,418.7789954,426.2788608,1175.369596,449.1678402,497.1529968,497.1529968,497.1529968,500.638514,500.638514,500.638514,1304.143352,1304.143352,465.8684949,479.5682857,479.5682857,421.4733682,748.7959768,38,126,37,116,27,107,17,96,22,105
5917,1199.172159,1199.172159,1741.107681,310.8128634,1330.322844,182.7923463,3.958957015,2248.84937,147.5170556,157.3140714,151.5646156,148.9562888,149.1145215,73.76342667,73.76342667,73.73886784,72.53021836,72.53021836,883.5856127,883.5856127,883.5856127,883.5856127,807.884667,256.4653923,256.4653923,25.00253788,256.9029536,176.5468781,73.48410043,73.48410043,65.71184063,71.96574163,64.44399706,100.5564032,100.5564032,100.5564032,100.5564032,98.47949792,661.705116,191.2180455,149.3384152,149.4834626,182.8291112,87,710,89,712,114,742,147,747,154,770
5918,6880.366118,6880.366118,19222.67432,882.6655772,405.0887056,394.081285,2543.421,17213.12689,566.245539,255.9286752,258.911103,258.911103,253.7057308,632.9839869,546.9048381,531.4581057,445.4923936,441.7847036,481.6837238,481.6837238,696.5657886,674.9715384,674.9715384,792.8939925,769.6288349,717.2024954,649.9570139,429.702395,647.3924965,664.1821615,558.5527218,663.0317067,642.8757335,652.5947555,652.5947555,660.4533573,639.606636,639.606636,674.3770799,696.5171409,632.2118135,634.1590669,629.0911842,0,131,0,137,0,166,1,174,4,249
5919,1593.93504,5771.826062,1917.821216,436.7995044,2562.310855,682.7264422,341.121485,1994.095319,201.9520811,201.9520811,201.9520811,201.5203182,201.5203182,42.57842427,22.57983177,19.90559951,25.56561928,25.56561928,1619.057212,262.3688463,1743.860461,1743.860461,920.9615539,96.04307039,96.04307039,92.83516588,96.6135782,96.6135782,30.56208053,65.26352298,65.26352298,65.26352298,441.7423537,932.0504212,932.0504212,932.0504212,932.0504212,932.0504212,1302.264073,1302.264073,990.368262,709.2138956,700.7653192,55,292,60,293,72,313,88,338,113,335
5920,1384.200633,5765.333407,1704.391095,368.3542585,2659.734739,536.6786951,381.887022,2094.093908,83.53705611,83.53705611,82.76810821,82.76810821,82.76810821,250.8109839,232.7693564,122.8898639,20.43232683,23.98724155,1434.040983,128.6217666,1667.716546,1669.392525,1134.852367,47.39363709,47.39363709,47.39363709,62.77357522,62.77357522,236.0284142,239.5553525,242.1459165,152.9802093,237.4980943,1129.999845,1129.999845,1129.999845,1129.999845,1129.999845,1409.708099,1409.708099,827.939173,510.4666483,503.3701544,21,365,25,353,42,348,53,349,72,341
5921,3068.19522,9218.339029,9762.814003,590.6147469,2152.132325,554.352874,1282.353043,3752.41439,84.83938929,85.50551647,73.59545489,73.59545489,73.59545489,29.73569045,29.73569045,27.19826362,54.03461951,64.86344615,705.9774223,705.9774223,705.9774223,705.9774223,705.9774223,22.04520349,22.04520349,22.04520349,22.04520349,22.04520349,164.2391451,114.2784337,164.2391451,145.5870738,145.5870738,795.9113146,795.9113146,753.0688993,752.551879,1355.012065,1013.025134,1013.025134,678.5414049,672.5095307,672.5095307,43,300,41,276,38,284,28,262,35,297
5922,1751.593945,6434.358058,952.958901,851.6052746,1218.066913,641.9373372,185.4766604,2231.364776,45.6115874,45.01460341,37.08012815,37.08012815,47.63850812,154.7303299,151.1158001,266.6355849,303.2264125,274.7368767,1022.895429,1022.895429,1113.523646,1116.328574,1115.193255,33.34535735,33.34535735,33.25067497,33.25067497,33.25067497,90.95878368,123.8964297,123.8964297,115.8285895,115.8285895,632.1381784,632.1381784,632.1381784,652.4270374,652.4270374,308.2914619,112.4753642,112.4753642,72.42165421,310.1913221,70,246,74,263,67,266,61,274,66,269
5923,1900.614165,6600.120236,1129.155489,755.2025416,1228.438963,504.8061065,86.09339026,2187.430478,182.7758392,182.1911995,180.8965185,180.8965185,182.7232439,195.483225,195.483225,191.2900295,193.4728654,197.2916985,1115.914724,1053.742235,1053.742235,1053.742235,1052.759975,189.8759704,189.8759704,192.6471304,192.6778423,191.038203,92.1606562,128.7762239,128.7762239,115.3474366,115.3474366,745.8279652,745.8279652,745.8279652,763.364421,763.364421,199.7883441,135.5843028,135.5843028,136.1142207,204.456216,65,248,69,266,65,264,61,281,62,268
5924,2002.348297,6648.841322,1301.328881,580.5335095,1332.358388,478.2862403,237.33665,2234.350024,198.1424172,198.1424172,195.4983588,195.4983588,196.348589,157.3101952,157.3101952,174.3287358,174.3287358,176.5566254,1160.848641,1095.886915,1095.886915,1095.886915,1095.088183,228.2554119,228.2554119,229.1892956,230.8883516,227.0567275,254.4216795,254.4216795,254.4216795,250.2991008,250.2991008,914.710956,914.710956,914.710956,931.1503705,931.1503705,281.4660158,259.0780542,259.0780542,259.0780542,287.3773804,107,247,117,262,115,263,118,289,119,276
5925,2620.798389,4090.601924,851.7492999,851.7492999,5760.617305,553.9271864,1722.370375,3446.886716,352.2604161,352.2604161,352.2604161,352.2604161,352.2604161,234.2708209,156.0578409,244.7219408,244.7219408,244.7219408,1653.28465,1653.28465,1651.174435,1591.283218,1591.283218,342.0154363,342.0154363,335.5559882,334.3276873,334.3276873,817.1096986,856.7830834,846.0353763,846.5912883,725.4438829,2629.704234,1700.572072,1690.932125,1498.440215,1498.440215,701.7521589,701.7521589,701.7521589,701.7521589,717.7914148,6,194,10,196,10,201,9,179,12,175
5926,2286.692617,3792.257427,1720.216718,1105.828646,6659.695321,1187.111263,2548.725566,3224.435669,206.1992328,205.7505006,248.0378708,251.6261616,251.6261616,889.5275656,473.6141237,482.9901,749.0905629,743.7414738,2426.500521,2426.500521,2423.208273,2423.208273,2493.408056,508.0636245,508.0636245,508.0636245,508.0636245,506.9004707,1488.863732,1554.243362,1553.617421,1553.617421,1248.52751,3072.483498,2481.65582,2475.783799,2405.347599,2405.347599,789.4822919,786.6030025,786.6030025,784.1450365,1244.091528,0,40,1,43,1,41,0,42,0,37
5927,6245.088467,6245.088467,505.7393038,389.5700476,9600.120382,912.6143712,1063.249033,1382.931108,174.3274404,174.3274404,176.1775931,176.1775931,184.8284096,36.65105928,12.7122984,44.17780783,28.13118699,24.62005794,1002.665731,1002.665731,1015.251556,1006.896336,1015.693758,377.0266882,368.5545062,368.5545062,370.1121951,370.1121951,17.84273068,17.84273068,14.60424265,14.60424265,78.37701088,1414.841709,1361.332082,1115.532246,1115.532246,1115.532246,792.6929049,792.6929049,792.4082243,55.92772995,792.4082243,15,119,11,103,10,95,17,120,22,151
5928,2091.667958,3487.612229,771.3358775,771.3358775,5582.78368,1273.681459,2127.780339,2815.086598,376.0996314,376.0996314,377.0080228,376.0459926,376.0459926,200.6150357,200.6150357,200.6150357,202.8642219,202.8642219,1860.872099,1860.872099,1860.872099,1541.99957,1541.99957,205.551907,205.551907,272.0797034,530.206843,184.0693257,1484.53758,876.0703226,873.2062898,874.2857652,863.1878537,3305.351036,2176.33612,2162.491774,1501.400824,1501.400824,875.9323228,875.9323228,875.9323228,892.5777296,892.5777296,26,84,28,83,24,76,8,56,7,56
5929,1671.450947,3030.836342,1169.619352,1169.619352,5750.27083,1720.77967,2572.30506,2353.344806,308.5559037,308.5559037,275.6339187,275.6339187,275.6339187,147.8641414,145.3306761,136.6068416,136.6068416,136.6068416,2252.196839,2252.196839,2252.196839,1870.672081,1870.672081,109.6540414,109.6540414,109.6540414,648.1161998,306.2152354,1945.201563,1262.964488,1262.964488,1226.707665,1234.347101,2841.982344,2631.823405,2617.491004,1853.527118,1853.527118,1270.303289,1270.303289,1270.303289,1282.294903,1282.294903,23,36,21,37,21,32,8,16,5,14
5930,10586.83388,10586.83388,19975.08339,1103.834552,3732.517448,1149.865395,1710.662524,16287.40721,321.4782352,221.496297,313.9142255,313.9142255,313.9142255,405.051886,405.051886,448.6437296,36.9642254,37.11081213,1249.093937,1249.093937,1249.093937,1249.093937,1549.73782,683.4003966,631.908444,671.9855449,431.1659193,650.8055519,989.9209347,989.9209347,989.9209347,697.3491178,697.3491178,2581.089959,2581.089959,1203.746119,1204.130428,1511.866671,1202.199814,1203.757766,1213.245412,1302.657767,715.8448046,2,25,2,36,1,34,5,54,7,74
5931,9229.259441,12211.44625,15309.41019,1282.516942,4258.867859,894.0607272,795.3708352,8609.981848,336.4704455,325.8358287,236.3669108,236.3669108,240.6972981,752.3975519,598.5095083,742.9969648,737.4644831,719.0610179,1151.4776,1151.4776,2872.605898,2812.815266,2879.579726,754.2900122,757.516022,754.2900122,757.516022,779.043555,842.4193519,842.4193519,852.8595409,849.9185294,1537.770088,1602.73855,1602.73855,1606.940782,1623.350592,1623.350592,1186.226033,1186.226033,1186.226033,749.4573399,745.4578392,0,3,0,12,0,21,0,43,0,61
5932,3404.588739,3680.016344,3588.030126,1553.464749,8799.523458,1082.279382,843.8128138,2930.133534,169.3547993,173.6884963,172.6934679,172.7596276,172.6934679,288.5088773,288.5088773,288.5088773,316.5135711,288.5150299,2597.49563,2597.49563,1416.213705,1417.00972,1365.071615,301.9031128,301.9031128,301.9031128,340.0434549,459.1967589,644.6906444,315.3946541,644.6906444,644.6906444,644.6906444,1248.794494,2127.007124,2127.007124,1390.479661,1390.479661,1119.897457,1119.897457,1119.897457,1184.685283,1201.409999,6,54,8,51,9,65,10,68,13,92
5933,537.1678424,2502.331389,124.9116268,124.9116268,783.5087629,471.0788662,493.3946787,603.4042359,184.463926,184.463926,83.7537023,164.3414461,163.9039455,32.06623482,50.21113891,82.13406451,49.5546636,49.5546636,365.826796,365.826796,368.3492556,368.3492556,373.0095688,98.91964882,63.23261857,57.18044593,55.91642218,55.91642218,221.250842,221.250842,221.250842,221.250842,221.250842,191.5431049,191.5431049,200.2549707,200.2549707,200.2549707,207.7549125,64.99450744,53.80358135,99.13124589,195.247796,291,1040,305,1046,314,1169,301,1118,298,1065
5934,5652.096455,5652.096455,15034.69225,1310.538162,4000.316962,957.5507306,1165.257649,986.4505811,321.4484475,321.4484475,323.0188503,330.0549452,334.4281606,176.3968141,172.2764183,163.677237,196.8625629,227.327229,768.5675899,893.6214269,893.6214269,891.6946503,889.2492808,274.0436101,227.5074508,273.3783104,341.1212202,341.1212202,239.1845462,148.7886899,148.7886899,325.9235649,559.6732063,210.7954999,169.3354619,210.7954999,169.3354619,169.3354619,205.893408,205.893408,801.330466,262.9133415,239.0943382,49,126,44,122,41,125,67,201,71,237
5935,5857.171051,11317.29734,12346.79454,1517.809634,3508.269459,722.6740857,960.3201519,3912.311917,409.5792054,75.74366066,417.7086056,394.0600231,394.0600231,680.3671112,609.9749082,492.6753288,495.3445013,477.3090327,1994.984544,687.416876,686.0788758,1950.733913,1950.733913,191.6112188,188.1792588,188.1792588,550.1303566,550.1303566,2012.044469,2012.044469,2012.044469,2012.044469,959.2731211,1858.825185,1562.918505,1562.918505,1890.181323,4110.270793,3032.705976,3032.705976,1772.170383,1772.170383,1772.170383,0,3,0,18,2,37,1,59,1,70
5936,1711.175384,2948.949986,1812.20951,237.0878954,1616.588154,220.3002421,394.530302,1639.493922,157.2692742,157.2692742,140.3029611,136.3714191,136.3714191,105.9821282,111.7432257,99.42115557,61.13258458,61.13258458,656.9938508,656.9938508,1144.919228,1393.634286,1401.801933,159.8265561,159.8265561,159.8265561,158.0164087,180.4907159,282.296002,193.9705685,194.4079467,139.5715225,139.5715225,1195.295824,1113.081882,1098.033459,325.7988422,332.1638319,499.0822542,405.4464684,405.4464684,269.7827963,315.0108717,203,494,213,467,211,481,233,478,265,507
5937,5799.877158,5799.877158,5294.585756,932.5585808,8192.02603,194.6047757,537.4449006,1567.385153,470.4837419,470.4837419,471.2584578,473.4165541,472.9866183,229.5082215,229.5082215,196.7978502,153.255847,151.8873472,2202.886079,1364.464048,1369.648211,1369.648211,1369.648211,130.5618188,130.5618188,130.5618188,137.3119371,137.3119371,1030.323428,962.921134,918.7555028,928.6949434,922.4018122,981.841978,981.841978,981.841978,981.841978,970.9851195,569.5361051,223.6215796,223.6215796,962.4798688,857.5394045,49,253,50,244,53,254,53,309,71,400
5938,935.4093335,4341.385252,951.4143067,595.9767288,792.156878,319.5828483,763.8496545,1080.282835,245.8303342,245.8303342,247.9945632,247.9945632,247.9945632,72.089906,72.089906,161.2126123,159.2806441,159.2806441,1358.702224,965.2121851,965.2121851,305.1608871,867.4838991,216.0158151,216.0158151,210.6874778,206.3898285,214.6568888,562.1122203,562.1122203,417.2783927,386.1990131,469.363698,788.8174334,788.8174334,795.2362798,795.2362798,1104.150285,209.2842462,209.2842462,209.2842462,209.8482921,211.0145676,76,503,80,438,86,409,70,316,78,329
5939,12296.19961,12747.5445,16360.21935,545.108807,7032.41723,690.4149438,1364.42629,11983.09508,388.4360229,72.03023348,371.4628383,366.1604536,349.7152776,707.3943378,383.6923562,313.0561634,267.5701375,267.5701375,793.3950795,2180.784942,705.9442609,704.2104242,704.7495848,932.301745,291.5315669,286.6192281,397.02512,397.02512,876.6156741,876.6156741,786.8474606,779.2870402,708.8911171,2208.302737,2216.685204,2192.136089,783.8158656,783.8158656,1252.636338,1252.636338,1252.636338,742.2619139,538.1454916,0,8,1,38,2,68,11,189,27,299
5940,12193.01201,12583.56768,16334.34381,558.3614967,6701.017688,349.3860697,1055.828691,12322.36406,475.1372265,295.3369759,56.66626423,56.74472331,44.29808479,616.5545149,288.2394732,278.8033773,148.0577135,131.8456656,530.8819585,1849.071489,477.2437046,474.5633343,474.7070223,623.097425,325.0651474,325.0651474,336.1655804,138.6703413,789.2821149,789.2821149,498.7517025,467.0927424,419.2961187,1878.268359,1887.040824,1861.546805,577.6891664,577.6891664,1167.649499,1167.649499,1268.903621,565.5335631,198.4076055,0,23,13,48,25,73,77,197,142,310
5941,3332.483688,3722.106134,2983.395175,509.02315,2395.269923,1299.043221,593.8277088,2158.460861,92.07656533,92.07656533,92.07656533,91.3484579,91.3484579,153.8354744,44.53218749,153.8354744,96.1111913,111.0555636,865.8466126,865.8466126,865.8466126,1231.239284,1234.850522,113.8085475,258.0137255,258.0137255,275.0199678,209.7567513,237.7702046,237.7702046,237.7702046,237.7702046,436.5229375,436.5229375,436.5229375,436.5229375,436.5229375,436.5229375,436.5229375,436.5229375,436.5229375,436.5229375,241.1153314,37,423,41,422,60,487,59,483,71,505
5942,3246.86558,3705.187784,2955.626513,613.6214371,2400.492781,1271.480745,689.99147,2273.750746,210.5398438,210.5398438,210.5398438,209.9602095,209.9602095,99.85077789,71.12564594,92.26102347,95.30005334,95.30005334,996.141786,996.141786,996.141786,1308.49057,1313.525676,71.22521512,126.8664753,126.8664753,148.1999304,131.9818064,177.3918979,177.3918979,177.3918979,131.2095295,480.3623235,563.5818113,563.5818113,563.5818113,563.5818113,563.5818113,563.5818113,437.8825702,563.5818113,532.1613245,186.7822519,21,376,25,384,42,447,54,444,73,462
5943,6944.379171,6944.379171,19603.80201,531.6202656,795.0499593,523.1608447,2821.210149,17598.98171,764.5269563,110.4424134,131.4218254,131.4218254,134.7952709,840.1916377,840.1916377,840.1916377,97.40895709,93.13109509,866.4185225,866.4185225,1026.097655,1019.733156,1019.733156,1013.869512,1013.869512,983.6353033,401.5590584,100.7056006,923.8375957,952.9638304,939.9680074,845.4099397,844.1909837,939.7159365,939.7159365,944.861168,929.8659419,929.8659419,940.9214783,968.0378024,917.6392634,910.3639061,798.3097101,0,51,0,54,0,72,3,82,12,132
5944,712.2053555,3004.1051,1779.415247,527.2479756,1146.654834,156.847411,304.3604425,1273.341983,213.4552671,216.397664,216.397664,216.397664,216.397664,169.3114005,23.244379,123.8063132,134.703627,136.3151011,339.0872054,546.7517469,261.9455025,548.6061607,548.6061607,175.9019245,175.9019245,175.9019245,131.526059,131.526059,331.9080202,334.3114477,253.5303962,182.9024213,202.8613274,259.2559786,259.2559786,259.2559786,259.2559786,259.2559786,389.1043255,312.2245906,364.7359789,364.7359789,295.786683,226,798,246,833,291,940,311,926,279,964
5945,4732.279087,8986.004184,9333.168191,937.9468705,3351.787836,519.2313789,1767.263858,8910.928719,620.6317541,124.6121517,124.6121517,127.2080879,132.0862479,489.1178239,507.0384868,488.8694052,577.3439198,577.7678178,1442.323267,1442.323267,1442.323267,1273.573988,1441.485621,583.5150869,583.5150869,579.8658118,576.0552056,474.3468209,1188.440811,1188.440811,1188.440811,973.8682432,943.1461638,1448.870884,1448.870884,1448.870884,1448.870884,1448.870884,1388.659059,1388.659059,1576.389726,718.195604,718.4832041,1,39,0,37,1,39,0,42,0,44
5946,8539.299054,8539.299054,10800.89855,775.0977307,8237.719913,443.9908131,1165.968303,4382.639556,318.9651985,313.4710433,313.4710433,244.9090593,231.4283955,47.30835841,47.30835841,39.02096468,47.30835841,112.0211811,1342.753122,1342.753122,1342.753122,1634.122717,1598.353221,123.4701412,123.4701412,123.4701412,114.8547515,114.8547515,1061.750024,1088.552989,1046.485942,385.7233425,352.5259698,1165.548656,1165.548656,1165.548656,366.464203,366.464203,1581.433714,798.3955369,1375.745511,313.6438176,967.818254,8,78,6,87,5,102,61,164,85,207
5947,3104.151733,3104.151733,3860.685282,721.1544732,3684.969835,404.7244437,1570.96636,3595.508939,202.6480006,202.6480006,204.2828984,204.2828984,204.2828984,167.78144,170.5625962,170.0280434,177.5564356,198.5404194,2052.588557,2052.588557,2048.23567,2045.148013,424.0523232,176.5871175,174.3262744,174.3262744,404.7655113,347.4630464,905.01282,453.3913662,453.3913662,422.749662,613.3039083,992.1884547,992.1884547,992.1884547,404.3252691,443.837456,794.2690002,752.6749638,752.6749638,408.0210269,438.2727001,61,213,53,186,44,187,37,192,34,221
5948,3284.190903,3284.190903,3646.56797,439.3642858,3467.005185,336.65342,1434.335999,3320.295797,329.1427404,373.2007468,323.8244204,323.8244204,315.3770672,152.0720264,152.0720264,152.0720264,159.099847,155.0048953,1759.375579,1759.375579,1754.969175,1751.865413,147.4242511,27.58904197,27.58904197,27.58904197,228.258855,392.4733884,664.0954214,451.7347802,451.7347802,451.7347802,517.5446099,698.0376454,698.0376454,698.0376454,690.8832763,575.6433778,1015.177091,480.268191,480.268191,494.5844177,625.8502936,23,244,23,214,27,212,17,210,16,242
5949,8864.248831,10290.94258,4252.244475,481.2426935,10940.70381,1055.578827,1878.884726,9066.662752,95.53494135,95.53494135,86.93894667,86.93894667,86.93894667,405.0725152,340.5476111,183.7222182,109.8098816,119.3330329,1744.101501,1744.101501,1716.976199,499.9395709,2050.228373,469.7910749,469.7910749,469.7703455,471.4578036,213.3468557,478.1377615,429.6762836,490.6720882,484.5165062,487.5314416,524.5013393,524.5013393,524.5013393,525.890863,519.7718123,478.1377615,478.1377615,478.1377615,1769.174613,515.3783896,41,78,47,83,41,85,61,122,81,159
5950,6579.345933,6579.345933,1070.913784,468.4974203,9050.56836,634.5525212,509.1898645,784.7044783,36.70204446,36.70204446,38.92012885,38.92012885,38.92012885,198.4356504,189.5207892,195.8547842,195.8547842,205.3216215,687.0565164,687.0565164,673.6259168,661.0466576,674.5786656,221.0884023,253.4694593,249.3359915,197.8910025,193.1820361,652.4950117,648.9861939,623.6549691,289.4762347,290.0407457,764.4864678,710.1144969,700.4755773,700.4755773,700.4755773,633.1700455,521.5197502,648.829858,648.829858,278.5276182,74,189,60,187,52,203,53,266,58,320
5951,5995.061641,5995.061641,1374.807428,145.4373952,8766.516869,79.86386302,1117.544479,763.1019637,18.21750098,18.21750098,19.54425313,19.50770406,18.67539082,52.00450754,52.00450754,104.6779434,104.6779434,96.54833808,159.9741501,159.9741501,190.0679632,189.3579411,189.8633146,128.9428271,128.9428271,64.7291888,97.54639233,100.995687,159.9741501,319.8253148,159.2891511,187.1937672,166.8169216,1175.184969,1126.791386,323.2109772,323.2109772,323.2109772,107.4820464,374.493422,374.493422,203.4151165,124.6941154,83,126,72,109,66,105,92,140,118,171
5952,9285.722249,9285.722249,4547.439689,1246.1855,13361.55285,1085.5283,755.6032054,6295.244743,574.1457365,676.9824838,420.039303,420.039303,420.039303,883.0162381,531.564136,855.2110055,446.5715408,456.154929,2181.9149,2181.9149,2182.904135,2182.904135,2184.183012,622.6930043,622.6930043,628.7126895,629.6505801,629.6505801,2156.696946,2156.696946,901.2060232,886.4844038,906.1343849,2825.31434,2841.736416,873.6859237,893.2511179,893.6561153,1255.451841,1260.22688,2955.294942,1476.63563,1307.298643,0,23,0,19,0,22,1,30,1,34
5953,9261.502885,9261.502885,4420.329433,1260.036423,13187.57847,1071.951759,895.3896283,6155.420283,409.8046095,531.6816734,414.1128963,414.1128963,413.6052039,911.092208,657.3837728,901.1930121,502.2556946,508.1603057,2018.123617,2018.123617,2019.148865,2019.148865,2020.532879,472.3091172,472.3091172,478.0710823,479.4632108,479.4632108,1993.223239,1993.223239,925.2298128,916.7981694,929.7899143,2675.80317,2692.008088,924.334306,955.1558433,955.9425838,1202.594269,1209.574967,2803.824736,1324.840038,1147.452934,0,20,0,16,0,21,0,25,0,31
