id,dist_univ,dist_top_univ,dist_topmid_school,dist_mid_school,dist_toppri_school,dist_pri_school,dist_parks,dist_hospital,dist_bus2017,dist_bus2018,dist_bus2019,dist_bus2020,dist_bus2021,dist_restau2017,dist_restau2018,dist_restau2019,dist_restau2020,dist_restau2021,dist_mall2017,dist_mall2018,dist_mall2019,dist_mall2020,dist_mall2021,dist_con_store2017,dist_con_store2018,dist_con_store2019,dist_con_store2020,dist_con_store2021,dist_gym2017,dist_gym2018,dist_gym2019,dist_gym2020,dist_gym2021,dist_cinema2017,dist_cinema2018,dist_cinema2019,dist_cinema2020,dist_cinema2021,dist_bar2017,dist_bar2018,dist_bar2019,dist_bar2020,dist_bar2021
2701,1739.40459,4921.80134,852.8246813,502.0373497,1868.541379,408.9367544,357.8554777,2787.557568,264.8355948,264.8355948,292.1310251,244.2021773,261.926948,137.5599354,137.5599354,137.219209,133.6269874,133.6269874,2133.664061,2133.664061,2184.094108,442.1533504,2115.406597,155.9114065,155.9114065,183.7562653,182.5806066,182.5806066,312.427476,133.0519672,128.0186223,130.5536886,129.185354,2206.230415,1604.094577,1461.767649,1218.869054,1218.869054,631.705969,631.705969,629.0631532,171.1298475,169.2153874
2702,3738.537967,3738.537967,3001.920837,1365.891407,5703.891031,1627.282161,1445.521898,3142.80671,601.3759707,209.1834763,601.3759707,601.3759707,601.3759707,199.8180488,57.1046421,57.1046421,57.95166006,57.95166006,2644.3961,2211.252668,2576.728012,3248.930667,2632.827311,379.2394582,676.3510468,171.7878272,720.9504359,215.6384429,1293.033874,1243.930373,1243.930373,1243.930373,1253.772933,2834.074118,2850.865758,2848.301905,2848.301905,2848.301905,1361.966416,1361.966416,1372.490701,1372.087703,1368.24854
2703,4648.672378,4648.672378,3500.861659,1231.29734,5952.623492,1368.832979,888.4858816,4493.764866,206.9729585,206.9729585,326.3167152,642.8668807,643.6291553,47.84230227,53.13368718,51.41823712,88.34022695,85.13138501,1987.817876,1987.817876,1995.64073,1725.142167,1711.477491,29.30836689,29.30836689,53.34341418,53.34341418,53.34341418,1796.004824,1370.686421,1370.686421,1088.886212,974.7037567,1403.644628,1403.644628,1403.644628,1403.644628,1403.644628,1394.484995,1609.862514,1609.862514,1731.275305,1290.794543
2704,3475.749334,6828.58367,405.4923752,405.4923752,924.0384607,413.9071353,907.0345943,3218.656751,96.71502207,96.71502207,96.71502207,89.57250003,84.22598145,49.18330202,49.18330202,52.16468069,56.46288035,52.39544565,283.6584336,283.6584336,298.11337,1906.927766,793.7500565,65.81699233,65.81699233,65.81699233,175.7401299,183.1969708,237.8898527,180.9805198,180.9805198,231.1074288,231.1074288,285.0759298,285.0759298,292.2304881,292.2304881,292.2304881,239.2062243,239.2062243,278.9066701,272.6696632,251.675054
2705,1449.191661,1449.191661,2681.222901,993.3084168,4870.138996,648.3525012,449.1446807,3990.203277,240.1696334,240.1696334,240.1696334,240.1696334,240.8486508,435.2363993,435.2363993,390.7953135,386.5216873,386.5216873,2149.301417,2149.301417,2149.301417,1021.737212,2149.301417,526.203062,230.3143319,230.3143319,230.3143319,412.2348459,301.9459435,301.9459435,305.808428,314.1195856,314.1195856,2242.359115,2242.359115,1824.961101,1154.664061,1824.961101,995.2696474,995.2696474,995.2696474,660.6183402,796.8283804
2706,777.7481036,777.7481036,18910.97849,1305.117159,1704.892731,1169.524256,346.5402803,4017.718811,69.39667245,67.18586289,67.18586289,67.18586289,58.54533579,115.823442,102.2891516,91.94863922,96.38595837,96.38595837,658.6155591,658.6155591,659.9430285,659.9430285,659.9430285,154.9961822,149.5912954,152.4790794,147.4740604,147.4740604,278.0325024,209.3920862,22.73333883,24.48705661,273.6705972,1077.853194,1077.853194,1053.203865,1158.828909,1158.828909,333.030223,259.9153722,280.0174074,384.6443982,384.6443982
2707,7259.075964,7259.075964,1386.390937,1146.902554,9102.222553,1210.213111,186.7276405,1050.301122,294.1511181,294.1511181,289.0103793,289.0103793,289.0103793,278.5442723,266.4743519,130.4370434,130.1032844,200.2913491,589.8776657,589.8776657,561.9473815,562.7387953,378.8215377,318.0607666,318.0607666,297.4417431,305.5455406,310.4786452,520.5156735,533.1127403,560.70528,536.1930944,469.5406077,536.1194564,514.8841658,530.5511529,530.5511529,486.8227916,527.6227586,277.5289355,484.3657877,483.9721038,104.1107151
2708,2319.937294,2319.937294,1194.667176,1194.667176,1617.708226,1275.612228,385.8293384,2472.861653,155.3438577,155.3438577,140.8453995,140.8453995,141.8727129,19.84560442,65.09061788,19.37341173,59.53908918,25.96879335,515.4564891,515.4564891,494.3766636,494.3766636,503.0473228,112.2399914,112.2399914,112.2399914,15.89106585,58.66356556,442.4204661,442.4204661,527.3590321,359.0236581,359.0236581,1081.742354,105.9850688,1096.829652,118.7919827,87.08019834,97.48793884,97.47190665,97.47190665,41.46790075,41.46790075
2709,4130.25024,4130.25024,1295.287606,698.9797044,3883.63075,844.7259461,508.7321405,2849.073357,386.5289792,386.5289792,386.5289792,386.5289792,402.4377505,292.0557329,292.0557329,133.4869752,133.4869752,206.5728798,1355.995405,1355.995405,1333.453028,1333.453028,1269.339308,305.1186409,365.9731141,305.2402715,283.9226075,286.210181,450.0485524,446.7400557,452.4420627,450.359369,471.351467,983.2009918,983.2009918,983.2009918,983.2009918,983.2009918,823.9752676,690.0242852,823.9752676,913.5837086,300.6649488
2710,3483.766503,8848.51013,3413.019424,666.9548733,2211.496077,471.3132401,334.7520011,757.5415954,176.7187459,177.1040163,177.1040163,177.1040163,178.871834,167.2649769,134.5515093,135.3728625,193.4727253,198.4584567,473.8434021,473.8434021,601.3509292,601.3509292,640.8327697,182.7103646,182.7103646,182.7103646,188.547053,119.7009024,182.3283199,182.3283199,182.3283199,181.3212427,193.470204,507.6003291,507.6003291,508.7974648,514.9421399,518.8177576,1060.89954,572.2823368,613.7743115,604.844175,471.1636281
2711,582.0165145,6180.834994,604.9312872,604.9312872,2963.449528,349.1801976,493.2826324,3354.786271,320.4399395,320.4399395,320.338209,320.338209,320.338209,192.1978728,290.9320068,291.694326,93.88155986,293.010086,907.7088718,906.566994,1056.778916,1055.335299,1055.335299,299.1723698,299.1723698,299.1723698,303.8762325,302.5665236,590.0924494,426.832646,426.832646,520.193002,301.2008283,1123.581315,1123.581315,1158.513188,1175.12577,1175.12577,812.6222692,696.1431237,920.6954244,773.9191733,552.2111264
2712,4069.197064,4069.197064,2142.166396,774.3516612,1240.965071,763.898165,811.605428,1852.014938,172.3840637,172.3840637,171.952106,180.6786072,170.363681,32.09777169,32.09777169,37.13417339,33.26547837,33.26547837,1473.7807,1473.7807,1440.879492,1525.721143,1513.744029,33.04245763,33.04245763,41.49348979,30.66094088,34.87427561,271.0502162,228.4278819,227.6799517,228.3215352,166.098498,809.4170248,668.79985,690.4041753,690.4041753,1352.594238,534.8506056,534.8506056,534.8506056,736.9977736,667.3923215
2713,503.5561872,503.5561872,974.5688042,535.9996394,802.7367466,301.8750444,642.8581824,1256.188313,254.6160034,254.6160034,260.4025427,251.3909002,251.3909002,21.54827981,145.5229314,21.54827981,145.5229314,184.0959482,242.911542,242.911542,242.911542,343.0659025,343.5465469,179.4130676,62.47020343,62.47020343,62.47020343,62.47020343,300.5058609,344.7776255,298.3208407,301.3723039,301.3723039,645.1442325,645.1442325,645.1442325,645.1442325,645.1442325,339.421452,639.0129381,371.9433153,379.7139491,373.0293788
2714,657.8437692,7034.224585,955.1250578,533.1751283,1283.748095,1005.074925,105.2281651,1589.091774,205.2165507,204.284424,204.284424,204.4899474,204.4899474,186.8233089,232.3727557,117.1219134,178.7552849,112.835489,931.8796967,931.8796967,931.8796967,938.7002202,939.2879483,219.5699866,135.5654459,219.5699866,219.5699866,219.5699866,271.4759833,272.0368028,259.3415946,209.2413364,209.2413364,794.0930269,794.0930269,794.0930269,794.0930269,794.0930269,390.0952425,390.0952425,390.0952425,390.0952425,272.1537672
2715,2272.329308,2562.380897,1656.570277,729.3206497,2651.876455,660.109576,565.6769802,1449.03347,116.5061075,116.5061075,116.0138268,116.0653243,116.0653243,200.4529535,201.1222165,154.8220809,168.5859243,168.1809538,231.9669875,231.9669875,231.9669875,231.9669875,1423.487398,157.8938768,157.8938768,157.8938768,157.8938768,171.8859509,345.5728615,345.5728615,244.2670903,238.5989095,346.0838151,1419.92846,430.8822772,444.2035349,466.3001988,413.9488085,373.280557,279.7572311,279.7572311,354.4070588,203.5913471
2716,7423.807616,7423.807616,4604.280421,249.0794546,6696.125738,1359.135984,847.3312635,3320.940548,126.5685923,126.5685923,121.3590784,121.3590784,148.5646974,16.29189956,16.29189956,18.9643536,5.75004958,6.499325651,175.4872493,94.5664831,101.204818,175.4872493,180.2502138,115.8606785,115.8606785,148.7661024,111.7150081,73.63055218,363.6425854,104.018916,104.018916,91.77556261,91.77556261,57.3608955,57.3608955,57.3608955,57.3608955,47.05053901,59.63558456,57.95992122,15.28074468,15.28074468,62.10036091
2717,3208.629643,7577.249704,3384.595265,622.041138,1611.450545,430.2815767,903.9216194,1833.704053,222.4253781,226.5066397,225.6031568,225.6031568,225.6031568,221.9123165,221.9123165,219.4688766,220.3521291,279.9522489,1114.460093,1114.460093,1166.341948,1315.275593,2190.218343,360.0448004,245.7388345,224.167786,224.167786,224.167786,164.9076646,164.9076646,219.0887726,219.0887726,175.0323202,1088.61005,1088.61005,1094.963303,1091.643354,1085.13015,1222.297764,1178.499388,1214.189857,760.9532003,492.8027557
2718,1689.097193,6408.94229,2002.700126,389.7875665,2124.027097,841.2986621,565.4811273,1008.957752,235.1548131,235.7769576,285.247693,285.5690515,268.3599075,77.07788332,77.07788332,77.07788332,77.07788332,77.07788332,570.8889567,570.8889567,570.8889567,579.706699,579.7258425,162.9249839,162.9249839,162.9249839,162.9249839,162.9249839,87.31826549,87.31826549,93.22959401,93.22959401,31.20095581,1006.505635,1006.505635,1006.505635,1006.505635,1006.505635,102.6019253,102.0368347,78.1340148,78.1340148,253.0439895
2719,2574.28755,6095.836029,2286.745628,136.7425363,2517.096604,270.0614637,765.7780766,1136.35148,82.9223484,81.87110616,82.29564051,82.72039862,82.72039862,19.54147965,19.54147965,19.54147965,71.54834726,70.99158819,1453.617215,1275.653004,1448.037313,1447.34731,202.8593235,148.7422968,148.7422968,148.7422968,150.677369,40.84563789,283.7163252,283.7163252,46.0437765,54.34053286,115.0898788,603.0762348,603.0762348,603.0762348,603.0762348,603.0762348,869.7528605,914.514473,253.0153923,253.0153923,292.8532559
2720,2287.779411,4201.784366,2150.033056,621.1917657,4366.117443,1213.526854,882.6341414,2091.194082,261.9603658,261.9603658,261.9603658,261.9603658,255.2879483,211.6163307,210.360266,210.0500489,210.0500489,109.9720727,2503.089493,1446.105461,2504.707772,2504.707772,2581.850503,231.5601571,231.5601571,239.0796403,239.0796403,95.03174775,638.1296656,638.1296656,638.1296656,638.1296656,261.231414,1436.232489,1446.344012,1447.477977,1447.477977,1447.477977,737.1197362,836.5416879,833.6265005,946.229255,656.6506933
2721,4841.63029,4841.63029,1295.74455,317.7128624,3566.148929,429.663753,544.2248277,2782.057102,142.8230189,142.8230189,142.8230189,142.8230189,156.401337,23.42015558,23.42015558,23.42015558,23.42015558,55.92579163,728.953593,728.953593,708.1690315,707.372181,707.839389,57.52342859,57.52342859,62.37266219,64.03576756,142.0013719,309.1053119,362.7903492,362.7903492,381.8089517,228.7680685,564.6367232,552.8597809,549.3196679,528.3832726,528.3832726,165.9460897,165.9460897,159.5950745,162.0302259,165.651923
2722,525.5734769,736.8099919,193.3025282,97.30494095,304.9069372,304.9069372,725.5744735,1553.748863,46.20936285,46.20936285,46.20936285,46.20936285,46.20936285,30.53162032,31.52356206,29.2961894,28.64574012,29.62322463,867.8166902,867.8166902,867.8166902,866.8983429,869.9160679,68.66554021,124.0756289,109.5586828,121.8562308,67.0792209,291.4007268,273.3963686,290.4716428,373.1130026,373.1130026,173.541036,173.541036,173.541036,173.541036,895.6270626,302.6364846,302.6364846,302.6364846,370.1114751,370.1114751
2723,5468.84999,5468.84999,2808.306009,490.1208931,5041.656898,154.3455744,545.4427992,4316.718857,71.85569606,69.69659554,69.69659554,69.69659554,87.28116852,97.31830875,93.21961313,97.31830875,49.78945175,93.73171629,106.0496998,106.0496998,127.6316238,127.6316238,695.7712165,88.29158918,92.47320343,97.3011345,103.326752,103.326752,41.96186594,41.96186594,41.96186594,34.76687011,34.76687011,211.2173275,211.2173275,191.2596144,1231.251665,173.6760394,188.5468135,188.5468135,188.5468135,130.5573559,123.2600537
2724,815.9868184,1816.571312,646.9451067,143.5330119,1070.48622,410.0592348,292.2807478,1254.681278,275.7022112,274.3514876,250.3710565,250.3710565,250.3710565,100.4640988,115.5294575,83.46641138,83.46641138,112.4494189,515.9511102,311.8386884,307.7473669,516.3064929,498.7507244,139.1613139,121.0636499,121.0636499,181.6946162,137.5357008,147.9398482,148.4595874,148.4595874,138.9627928,134.2759581,452.7885462,452.7885462,452.7885462,452.7885462,452.7885462,294.0474815,294.0474815,294.0474815,391.1321304,267.7883517
2725,1342.293444,1342.293444,2124.801779,627.2024471,2361.958847,509.1217427,349.8791135,1394.770423,238.0136157,238.0136157,238.0136157,319.0108922,223.1912614,43.57061372,43.57061372,60.82830561,99.15407081,110.5528631,1661.999474,705.4997684,1661.999474,1740.720619,1740.720619,63.1192978,63.1192978,63.1192978,90.67200473,90.67200473,324.8258969,324.8258969,324.8258969,686.881122,359.498861,1423.504418,1434.269807,1434.269807,1126.498122,1126.498122,913.2149358,913.2149358,913.2149358,425.7754803,474.7078977
2726,2848.606493,4402.541957,500.4865226,500.4865226,3450.049054,1245.049713,452.4116229,2476.95193,167.5927266,167.5927266,166.606757,166.606757,166.606757,43.04244532,43.04244532,43.03593864,29.33316866,29.33316866,843.7614676,843.7614676,843.7614676,657.9317316,837.6774017,131.4392148,131.4392148,132.2832747,140.8147058,132.5327419,195.5936169,200.5277493,199.7592907,195.1067217,195.1067217,392.88234,392.88234,439.5269112,425.3165878,425.3165878,49.10324744,49.10324744,49.06202039,45.12974802,45.12974802
2727,6558.258382,6558.258382,8896.859166,640.8081846,9625.938931,680.8299296,247.9721598,10808.53244,375.3314082,375.3314082,371.5466809,371.5466809,371.6297754,18.95387106,58.7062054,117.8453961,57.15366128,48.94699051,987.3694359,987.3694359,1042.969892,1037.105013,1037.105013,84.0949753,84.0949753,84.0949753,138.3629088,85.79445543,76.28563319,76.28563319,76.28563319,75.75701725,75.75701725,979.5109666,979.5109666,960.4407125,960.4407125,960.4407125,353.6136923,456.1594739,406.4916007,406.4916007,346.1632356
2728,289.4470237,3006.078757,1636.259486,133.2844757,1128.618418,384.8265333,804.2792215,1977.654638,180.1996886,178.2461903,179.094264,182.9016804,182.9016804,13.55655125,4.665944493,4.665944493,7.29748064,9.953026664,30.61258346,30.61258346,45.36622991,1252.536528,1252.536528,101.4349386,101.4349386,100.0440185,30.61258346,30.68656296,144.9080322,114.3021855,105.3047137,105.3047137,113.5090262,30.61258346,30.61258346,6.550551292,14.21873918,14.21873918,305.6918256,305.6918256,304.3848687,83.98947472,109.6178693
2729,1429.382638,1750.370477,1062.428569,1008.008211,6120.102339,1411.413546,353.5947746,2142.340971,127.5558679,127.5558679,130.7008521,130.7008521,130.7008521,79.30579408,65.00347172,92.1794742,78.16788327,77.67581043,234.3689371,234.3689371,234.3689371,234.3689371,119.4697462,273.5105552,116.8795513,273.5105552,273.5105552,273.5105552,213.1424767,282.30821,279.550735,213.1424767,258.200378,228.313622,228.313622,228.313622,228.313622,228.313622,147.8801167,217.0511214,238.4722683,77.77280146,77.77280146
2730,2523.625181,2523.625181,3233.212933,954.5414783,7598.397647,969.0447639,676.1432291,3866.601044,137.8856693,137.8856693,197.7282179,208.8197135,208.8197135,126.0521875,114.438436,119.7791375,27.29441421,13.48673623,1562.415584,397.0230267,396.9840255,1550.11801,1550.11801,81.03977978,81.03977978,162.9612974,30.86883395,30.86883395,68.73648009,68.70302453,68.70302453,68.70302453,68.70302453,2361.973279,1493.255964,1466.442536,1466.442536,1503.279711,122.2385675,122.2385675,915.2288269,272.7515159,292.255619
2731,558.4113333,558.4113333,766.3797767,766.3797767,1333.349078,357.4134637,1123.20269,713.9004599,106.6137295,104.8020113,105.159722,105.159722,105.5014079,28.30278658,28.30278658,20.85634547,20.85634547,196.9206485,1384.494739,923.981703,923.981703,934.7014725,928.1906687,67.31723364,102.1204198,102.1204198,239.322399,271.4393939,142.0236995,142.0236995,142.0236995,196.2863762,232.1719738,1551.584103,1551.584103,1179.855875,684.6510972,684.6510972,466.0112872,424.8701485,25.58522272,25.64746559,640.4195327
2732,2277.975405,2700.584668,1365.934303,1365.934303,4638.370347,1287.546845,1301.769388,2790.219234,260.8290143,259.9264765,299.6318022,198.9126715,175.5299703,207.3188509,282.6706398,207.3805855,353.516142,353.5870718,1254.135854,1254.135854,1254.135854,1254.135854,1240.088486,354.8052982,184.7629779,354.8052982,354.8052982,340.5317875,558.9450446,558.9450446,552.5973829,550.9724646,555.3095085,1264.047292,896.1175445,1264.047292,1264.047292,1253.481166,836.0364604,681.691959,681.691959,836.0364604,1132.99234
2733,6917.507076,6917.507076,921.7310894,921.7310894,1203.527183,1203.527183,620.2834589,2074.188559,104.3907339,102.9695605,102.9695605,102.9695605,102.9695605,313.6706889,189.1871699,313.6706889,263.2900491,115.9518283,1815.78982,1816.537817,1816.537817,1612.754375,1816.537817,116.4992064,116.4992064,116.4992064,116.4992064,116.4992064,1264.310248,1000.23922,812.709469,804.0006152,802.3579758,1391.668799,1391.668799,1391.668799,1391.668799,1391.668799,926.447311,995.827772,995.827772,521.9497063,521.4774055
2734,1322.944358,6596.199977,1822.602465,306.5550153,2235.30377,387.2222119,810.802701,1551.238849,118.7576811,118.7576811,120.6926737,120.6926737,118.85592,68.31687664,78.68300149,81.08485747,81.08485747,201.3433741,1070.509013,967.2724058,1542.170681,1542.170681,1521.010622,99.38657649,99.38657649,99.38657649,175.8405433,169.9851088,727.7363489,528.5444189,533.4392986,533.4392986,166.528416,1715.120615,482.420681,478.4582082,478.4582082,503.1320316,586.7615218,586.7615218,586.7615218,586.7615218,674.7773529
2735,899.0066755,899.0066755,1287.39881,719.5728569,1264.881041,422.7202576,606.1522419,193.1053074,48.86091015,48.86091015,48.86091015,48.86091015,41.13017088,53.18568691,41.88968446,19.40160175,19.40160175,19.40160175,791.7086946,862.516178,792.2577442,801.5610955,801.5610955,96.25019805,96.25019805,91.7813699,102.0904273,93.61193894,117.160742,117.160742,120.2202055,123.4803838,121.0934938,802.2178698,771.3026977,771.3026977,520.028738,396.3537172,193.1904064,193.1904064,139.5021535,145.4650641,66.78830673
2736,6538.466283,8020.817351,1890.08674,515.0809915,8503.990982,823.9533623,726.0568311,7481.961374,306.5211839,306.5211839,305.5950737,305.5950737,305.5950737,342.5282813,317.0559996,222.1283713,337.5576654,337.5576654,651.4413028,651.4413028,649.7883022,649.7883022,649.7883022,479.4313023,462.8540587,382.7705636,381.5765155,336.1765711,275.5469391,275.5469391,271.0467833,271.0467833,263.4426697,592.1750542,592.1750542,675.4165808,749.6407786,749.6407786,819.9407233,549.4449819,428.2039446,323.421537,319.2717041
2737,851.3218994,851.3218994,549.223949,549.223949,1162.142621,64.05078992,911.2759967,578.35113,181.6280306,222.8947281,222.3167898,221.8822312,200.4287741,141.7809287,144.607864,144.607864,147.1294927,148.9229904,1415.524463,665.2442607,665.2442607,673.099881,657.9721937,147.6591202,156.9410326,153.7232439,155.5845387,155.5845387,402.6267457,377.7391896,377.7391896,228.3329099,313.0379258,1333.038463,1333.038463,1342.547747,505.2306178,505.2306178,296.1235266,601.7177575,291.4980992,291.7189147,557.6985079
2738,1008.619547,4806.213435,961.7630819,457.2821578,500.7588634,147.953434,405.1039587,2279.716679,65.30302927,67.11442812,67.11442812,67.73569448,67.84709669,40.67776041,41.0525665,41.0525665,41.0525665,39.44257626,1997.884729,1997.884729,2241.442714,1132.23348,1979.368882,34.54556644,34.54556644,40.1622718,40.1622718,104.4135771,627.1309175,624.7931158,624.7931158,574.0557937,573.8087799,1695.791687,1692.036481,1293.537616,597.7852142,851.3892944,99.46684876,132.9695505,60.27061786,168.0903143,168.0903143
2739,3547.55818,3547.55818,1049.933615,151.2008126,3488.635518,325.7673143,561.976799,2331.47323,181.8468161,187.7610028,173.9095044,172.7716016,177.5127265,180.7542388,141.8998037,132.8781091,140.6578617,195.2817997,691.6177863,691.6177863,691.6177863,691.6177863,701.2181528,175.1521461,148.1280462,175.1521461,173.1093561,178.8948873,719.6809777,719.6809777,210.2463487,210.0665414,208.1646102,746.0267545,746.0267545,751.6818911,745.3267206,752.9278281,726.9311292,612.3410325,804.4403558,807.7497862,698.4629275
2740,2909.957685,2909.957685,2166.129542,748.762522,2538.775101,948.2650527,596.6794718,2915.578298,131.5855938,131.5855938,131.5855938,131.5855938,148.3418282,79.0871295,105.515364,26.46566086,79.14969935,120.6622815,1246.884393,1246.884393,1231.257428,1231.257428,512.4619738,26.52532702,26.52532702,26.52532702,54.21037651,242.6988024,571.0559444,105.515364,357.0333025,78.31659207,78.31659207,1664.920493,1000.034121,1664.920493,1013.435562,1013.078619,594.0511921,79.0871295,91.35033683,547.7882526,550.0160143
2741,460.7629832,2917.887739,1575.270066,286.969052,1018.171986,586.5041795,769.1874964,1780.597336,176.0605688,175.7798345,175.7798345,176.0863244,182.7404478,6.474258521,5.505253339,13.2808713,15.24019525,15.24019525,223.5327291,223.5327291,194.0228154,1056.987981,1056.987981,141.4567246,36.76598364,70.5712484,42.46699825,42.46699825,309.0515623,242.8507676,243.1493419,243.1493419,243.1493419,223.5327291,223.5327291,210.4948296,192.7954868,192.7954868,228.9677913,228.9677913,222.5180809,224.2218802,224.2218802
2742,1545.685913,1545.685913,2526.088363,800.4769621,4340.937829,1237.196066,1652.298754,2136.429458,318.208296,308.851768,308.851768,308.851768,308.851768,337.3718745,337.3718745,434.0201192,413.1035572,403.60811,1040.672581,381.4426128,900.1272287,980.8039961,1610.965584,313.0496707,313.0496707,313.0496707,533.2118258,328.0181989,441.0694866,441.0694866,453.5172421,411.9928357,411.9928357,1252.382897,1218.778512,1079.198296,1074.649851,1056.921957,448.0737468,448.0737468,448.0737468,478.8340886,551.9888609
2743,2422.689568,6804.40205,2929.888137,408.2535645,3020.283754,281.045033,593.4084934,461.2804425,255.3167863,255.6531009,256.1369512,256.1369512,256.1369512,138.8907458,138.8907458,134.4057728,149.2312473,96.63811953,1351.837111,1351.837111,1354.147062,1354.147062,1354.866281,109.3391334,136.3479009,136.3479009,136.3479009,106.6893686,573.2290009,573.2290009,573.2290009,139.8404828,339.0437245,1153.224306,1153.224306,1153.224306,1153.224306,1153.224306,252.9473673,252.9473673,252.9473673,252.9473673,252.9473673
2744,3254.056715,3364.228944,1563.573817,536.3547406,2205.531648,473.0977717,229.3462931,1037.434336,207.4384695,207.4384695,207.4384695,207.4384695,226.1551427,124.1502341,112.6801454,112.0589555,112.0589555,120.0746418,141.9280668,141.9280668,141.9280668,141.9280668,1085.361534,177.5191894,177.5191894,178.6071016,176.0977388,36.07370031,125.2064174,141.9280668,141.9280668,177.2312342,177.2312342,1338.028825,1338.028825,1338.028825,1338.028825,1648.711313,1094.892188,1094.892188,1071.458929,873.8343475,814.3072716
2745,1949.847772,1949.847772,4129.023731,2134.526971,5013.743346,1034.125277,1410.059229,2861.5499,684.5597852,684.5597852,601.3547673,601.3547673,601.5885262,461.5666591,479.05524,335.0019737,336.011646,336.011646,2720.819748,2720.819748,2728.140715,2671.123492,2780.24007,568.0790076,568.0790076,420.7021517,573.0597379,573.0597379,1169.172895,1220.682374,946.9394551,946.9394551,1036.868323,2240.59843,2240.59843,2240.59843,1312.711268,1312.711268,1827.219917,1927.551541,1173.131343,783.1556264,783.5567365
2746,1662.355558,3324.575983,453.9210701,395.6354201,2934.291888,516.4430099,373.3203891,525.1028442,207.4537544,208.2764998,208.568414,223.5067421,223.9290716,106.2907066,106.2907066,105.968873,67.47312175,55.2910971,822.7249661,816.2732416,827.1957307,827.1957307,903.1399399,156.2165715,156.2165715,111.1765771,126.1514771,121.9514181,61.06767864,61.06767864,61.06767864,132.8336059,129.7801527,797.8925804,816.2724116,805.9543009,805.9543009,805.9543009,718.5469725,600.4417431,600.4417431,653.4654711,656.264197
2747,3980.791165,10456.72511,3300.429566,655.9130829,8097.791912,794.1472432,397.8798373,5756.940948,266.9005646,266.9005646,266.9005646,265.2275903,263.1018743,319.1099885,353.9022894,353.171805,343.0029895,370.9649611,1217.492814,1217.492814,1217.492814,3006.935129,2847.95487,394.3267968,394.3267968,394.3267968,385.3820095,385.3820095,1291.53152,1287.719466,842.4496022,841.0910335,1288.599347,1313.599341,1313.599341,1313.599341,1313.599341,1313.599341,1251.181288,324.5824066,324.5824066,324.5824066,324.5824066
2748,1295.843172,1295.843172,1710.417459,354.4588494,691.8934223,691.8934223,1168.407767,4540.883462,137.930278,137.2310585,138.2642214,134.0181423,134.0181423,7.450006476,10.10793288,7.450006476,10.10793288,10.10793288,42.66235864,42.66235864,45.28231998,45.41220487,44.81417749,158.0021159,158.0021159,67.87571722,67.87571722,71.2307321,544.9636322,544.9636322,39.49041501,39.18821729,45.41220487,54.25510094,54.25510094,54.25510094,54.25510094,43.09362492,117.7307387,117.7307387,162.7233665,74.30458515,49.05520724
2749,2555.0061,2555.0061,2457.155639,118.1880129,3125.264799,1508.121324,1130.357252,5097.77189,301.9718065,298.7857851,298.7857851,298.7857851,298.7857851,197.0336049,248.2743083,248.2743083,248.2743083,353.2478675,2034.861918,2053.380101,1774.785954,1803.75913,1803.75913,320.6580238,456.5057085,442.7426162,113.6668134,113.6668134,510.6961773,531.5082214,537.5416498,537.3789485,537.3789485,1734.580227,1734.580227,1798.639752,983.8656732,1798.639752,728.5652482,360.2217061,728.5652482,871.3699264,871.6761597
2750,988.8688141,1351.235892,1634.359734,608.5675354,1494.457808,458.3441605,843.8300766,1117.031146,87.45446296,87.45446296,86.46163524,98.18331167,86.13325375,7.841100479,7.841100479,7.841100479,23.58887896,7.841100479,104.7495042,84.09749967,105.7508829,108.044326,108.044326,169.4918047,29.87238887,160.2073677,24.17368779,29.87238887,33.73066943,22.60462281,54.56234441,54.56234441,54.89486228,27.35095148,27.35095148,27.35095148,27.35095148,183.3746754,21.69118168,92.48448584,92.48448584,13.31822966,17.93917175
2751,889.8759337,889.8759337,1840.819776,77.51480192,1025.20363,392.029493,311.9373264,2076.3191,226.6240429,155.3092531,143.3448939,137.0040609,137.0040609,112.795692,138.3361049,232.7686578,161.0289354,112.4716695,672.6113429,672.6113429,672.6113429,672.6113429,631.8079867,206.7589149,206.7589149,241.0329671,248.9789356,248.9789356,90.70866106,90.70866106,90.70866106,74.43953312,90.70866106,335.3162755,335.3162755,335.3162755,335.3162755,334.798832,482.9029898,377.0065132,377.0065132,246.2778226,400.1569757
2752,2124.616681,6651.833135,2422.631438,526.7298597,2265.317093,431.5941359,19.07738749,547.4651545,78.78677904,86.56814059,70.22728696,70.22728696,70.22728696,53.82028481,49.03273552,71.91488533,61.46167156,61.54465913,605.4652533,605.4652533,605.4652533,604.883215,604.3973501,148.8816147,148.8816147,71.02383855,139.5567647,141.0731639,111.1697109,12.24906077,15.53984823,12.55750655,12.55750655,1272.591927,1272.591927,1263.097743,1269.995922,1269.995922,240.6412577,223.6741702,534.9638579,240.5054379,517.0770034
