id,dist_metro2017,dist_metro2018,dist_metro2019,dist_metro2020,dist_metro2021
710,3784.066479,3784.066479,3756.065665,3756.065665,1858.095755
711,227.9411534,227.9411534,227.9411534,227.9411534,5629.081138
712,929.6282735,929.6282735,4839.081129,8078.927044,10327.59737
713,1197.947989,1197.947989,1654.049134,1654.049134,1654.049134
714,15700.02287,15700.02287,22634.1473,26955.87675,18930.2559
715,980.3066542,980.3066542,980.3066542,1319.894908,1319.894908
716,2872.513549,2846.877189,3920.284639,3920.284639,3965.956479
717,3542.312977,3542.312977,3091.395833,3091.395833,8466.619405
718,4175.696304,4175.696304,1985.32734,1985.32734,6396.502547
719,10542.29649,10542.29649,10542.29649,10542.29649,3800.143298
720,2226.720248,2226.720248,2226.720248,5294.332353,5294.332353
721,1220.356776,1220.356776,1220.356776,1220.356776,3764.581654
722,12928.19641,12928.19641,12928.19641,12928.19641,11953.20392
723,3917.712121,3917.712121,724.4168666,724.4168666,6420.341623
724,1983.273792,1983.273792,1683.783253,1683.783253,1983.273792
725,729.9918301,729.9918301,729.9918301,729.9918301,3260.024481
726,1242.683514,1199.464104,3581.547623,3581.547623,3581.547623
727,534.6352486,534.6352486,534.6352486,534.6352486,7528.918988
728,2375.458831,2375.458831,3892.152797,3403.059454,1735.587865
729,306.5370392,306.5370392,306.5370392,306.5370392,306.5370392
730,4630.924649,4630.924649,4630.924649,6935.695559,658.2571837
731,5604.909457,5604.909457,5604.909457,5604.909457,2033.214271
732,2803.893273,2803.893273,2803.893273,2803.893273,1069.336748
733,547.4108559,547.4108559,547.4108559,547.4108559,1820.501025
734,1218.950656,1218.950656,1173.386889,1173.386889,1218.950656
735,510.9315439,510.9315439,510.9315439,510.9315439,510.9315439
736,4208.292783,4208.292783,4208.292783,5186.446711,4510.500411
737,2526.795995,2526.795995,2526.795995,2526.795995,2893.879876
738,11390.13811,11390.13811,11390.13811,11390.13811,11473.50784
739,3190.67804,3190.67804,3190.67804,3190.67804,1368.71014
740,1939.727297,1939.727297,1939.727297,6168.058581,2026.543038
741,2692.719816,2692.719816,2167.504499,2167.504499,4483.055871
742,4344.182793,4344.182793,2027.791394,2027.791394,7586.466629
743,11798.02808,11798.02808,21780.9951,24972.63524,16808.93293
744,424.6074273,424.6074273,5869.956917,10032.1652,11936.93735
745,1183.395781,1183.395781,1496.635394,1496.635394,1496.635394
746,1234.306907,1234.306907,2877.417827,2444.639779,3113.34167
747,2453.822101,2453.822101,2453.822101,2453.822101,8460.627311
748,4635.081464,4635.081464,2159.063544,2159.063544,6753.430618
749,3299.429032,3299.429032,2446.031482,2446.031482,1213.163337
750,9620.719278,9620.719278,7687.497306,7687.497306,6308.304625
751,5074.817134,5074.817134,5867.181502,6211.429035,2036.670647
752,1731.785921,1731.785921,1296.053512,1296.053512,1731.785921
753,1312.988892,1312.988892,967.0951301,967.0951301,3814.508079
754,5060.139168,5060.139168,4833.287186,4769.048473,2077.093291
755,5879.159561,5879.159561,5442.657959,5212.316976,1895.889633
756,5952.224212,5952.224212,5952.224212,5952.224212,923.6896713
757,820.0092707,820.0092707,820.0092707,820.0092707,820.0092707
758,1185.279232,1185.279232,3835.390862,3835.390862,3835.390862
759,1146.461328,1146.461328,1146.461328,1146.461328,5549.144623
760,4355.933859,4355.933859,4355.933859,4355.933859,2143.531426
761,12358.67356,12358.67356,12358.67356,12358.67356,2886.705151
762,1100.376943,1100.376943,1100.376943,1100.376943,524.3495287
763,4659.20755,4659.20755,3662.814077,3662.814077,5752.76047
764,4794.836827,4794.836827,3784.831343,3784.831343,5895.642835
765,638.2109536,638.2109536,193.0718562,193.0718562,6548.604956
766,5037.693976,5037.693976,5037.693976,5037.693976,3181.798934
767,3627.720029,3627.720029,3293.577493,3252.686951,3618.004316
768,3604.856773,3604.856773,3353.576235,3363.560863,3556.615245
769,3441.634135,3441.634135,3196.107484,3224.328262,3716.76334
770,3513.98223,3513.98223,3218.737836,3211.35357,3689.187155
771,3306.428057,3306.428057,3031.001667,3055.802149,3879.240365
772,3416.923025,3416.923025,3073.765715,3047.786349,3836.148636
773,3149.487533,3149.487533,2853.844168,2884.809592,4055.894303
774,2962.176864,2962.176864,2749.517981,2848.694852,4181.577826
775,3333.535866,3333.535866,2897.155697,2824.331525,4030.504397
776,3099.880338,3099.880338,2716.098721,2702.992522,4194.012651
777,3401.209209,3401.209209,2931.250557,2830.148224,4012.75306
778,1109.855221,1109.855221,1109.855221,9750.899753,5686.8814
779,2062.667468,2062.667468,1704.912855,1704.912855,2062.667468
780,655.8387617,655.8387617,631.5066763,631.5066763,655.8387617
781,4354.919266,4354.919266,3359.667306,3359.667306,2708.272464
782,13159.65824,13159.65824,17138.34518,21303.12434,14197.7196
783,534.343378,534.343378,534.343378,6085.782391,1972.569617
784,13799.38703,13799.38703,19695.3361,23757.2872,16398.58418
785,13607.22881,13607.22881,12359.808,12359.808,1926.705036
786,2584.075152,2584.075152,2584.075152,2584.075152,4777.398728
787,3687.139414,3687.139414,2942.093303,2942.093303,8506.564457
788,2381.412825,2381.412825,2991.028117,14383.2233,7471.785684
789,2318.334123,2318.334123,2240.987061,2240.987061,2318.334123
790,2978.178155,2978.178155,6324.378975,6324.378975,3990.746642
791,593.041674,593.041674,593.041674,593.041674,593.041674
792,4163.541545,4163.541545,1991.704971,1991.704971,7765.175632
793,3787.534834,3787.534834,3787.534834,3787.534834,3787.534834
794,1569.677803,1569.677803,1569.677803,2696.881727,3269.253451
795,2293.89487,2293.89487,1025.606582,673.4538186,5716.054281
796,2766.360008,2766.360008,4404.849605,4404.849605,1624.594444
797,1144.609307,1144.609307,1144.609307,2225.738443,3412.040842
798,2449.2944,2449.2944,2449.2944,4531.385477,6822.556309
799,12460.00277,12460.00277,12460.00277,12460.00277,11837.31734
800,4892.748907,4892.748907,2359.295722,2359.295722,4555.125893
801,817.6077613,817.6077613,689.3165161,689.3165161,817.6077613
802,2348.564459,2348.564459,2348.564459,2348.564459,4103.493137
803,12964.3775,12964.3775,17311.54676,21402.01224,14208.91115
804,7036.729165,7036.729165,7036.729165,8651.715415,7474.051782
805,2697.190406,2697.190406,5072.171136,5072.171136,6194.502488
806,11179.0334,11179.0334,17979.75948,21306.81281,13689.99638
807,2003.717275,2003.717275,3187.769717,2568.301849,2426.134382
808,9122.453371,9122.453371,8942.265171,8942.265171,6381.670913
809,413.2848663,388.3099295,1336.727861,1336.727861,1336.727861
810,2602.372824,2602.372824,2602.372824,6246.745067,1483.425754
811,1903.213752,1903.213752,1898.921694,1898.921694,1903.213752
812,3754.912298,3754.912298,3018.504626,3018.504626,2851.451359
813,4442.335011,4442.335011,3474.800722,3474.800722,2500.366451
814,4420.520191,4420.520191,3430.30014,3430.30014,2546.018307
815,3800.963611,3800.963611,6465.841833,7626.906611,5158.570175
816,4042.930982,4042.930982,2671.541721,2671.541721,3313.649721
817,1816.923185,1816.923185,1633.805695,1633.805695,1816.923185
818,3245.771435,3245.771435,3245.771435,3245.771435,1348.02293
819,1229.593606,1229.593606,1229.593606,936.8806601,8510.373509
820,9840.997615,9840.997615,7895.685451,7895.685451,6477.734999
821,3280.778578,3280.778578,3280.778578,3280.778578,4138.27161
822,4279.491619,4279.491619,2396.144834,2396.144834,8020.529815
823,5180.449347,5180.449347,5180.449347,6210.370241,5293.776339
824,4161.585795,4161.585795,2251.924127,2251.924127,8007.991227
825,776.5631165,776.5631165,776.5631165,776.5631165,776.5631165
826,3447.001759,3447.001759,6202.057806,6353.582479,3056.942674
827,4380.771285,4380.771285,4380.771285,4792.482219,3463.149902
828,3684.827311,3684.827311,3684.827311,3684.827311,709.7982751
829,2905.460599,2905.460599,2905.460599,2905.460599,1346.543705
830,3063.902193,3063.902193,3063.902193,3063.902193,780.2170233
831,1844.133966,1844.133966,1844.133966,1879.937639,1879.937639
832,1853.898288,1853.898288,1853.898288,1853.898288,1853.898288
833,2205.606114,2205.606114,1823.411393,1823.411393,2205.606114
834,740.8322248,740.8322248,682.1827803,682.1827803,740.8322248
835,2278.416228,2278.416228,2278.416228,2278.416228,1183.221618
836,1108.969571,1108.969571,1108.969571,912.6557267,8234.411443
837,2102.387714,2102.387714,2057.066822,2057.066822,2102.387714
838,15710.92901,15710.92901,18717.0985,23432.79543,16281.62297
839,2702.716639,2702.716639,2702.716639,9855.542669,2227.064676
840,256.8932483,256.8932483,256.8932483,7335.201391,2434.86162
841,4127.278223,4127.278223,4515.571592,4515.571592,341.1011461
842,3661.967466,3661.967466,6174.407717,6371.613129,2938.462325
843,422.5515809,422.5515809,422.5515809,422.5515809,422.5515809
844,966.4565887,966.4565887,734.7006264,734.7006264,2533.003973
845,4634.534772,4634.534772,4397.524832,4397.524832,2477.629627
846,1133.410197,1133.410197,1133.410197,1133.410197,1133.410197
847,1076.559142,1076.559142,488.477964,488.477964,1076.559142
848,8491.1313,8491.1313,8491.1313,8491.1313,9323.800976
849,2384.405058,2384.405058,5553.1498,5553.1498,4116.845587
850,3468.51028,3468.51028,3468.51028,3694.158099,3320.418045
851,6062.725198,6062.725198,6062.725198,7845.321734,6939.676915
852,5539.228056,5539.228056,5539.228056,5539.228056,1278.468804
853,3074.937518,3074.937518,3074.937518,3074.937518,2653.933852
854,2985.93738,2985.93738,2675.907058,2675.907058,2666.127285
855,2450.028961,2450.028961,2450.028961,2385.053801,9086.96631
856,2336.839268,2336.839268,2336.839268,2336.839268,8974.558574
857,1953.310469,1953.310469,10906.46085,10906.46085,1359.279665
858,1380.944098,1380.944098,1380.944098,1380.944098,1380.944098
859,2969.055875,2969.055875,2969.055875,2969.055875,657.9349445
860,1756.526475,1756.526475,1756.526475,1756.526475,1756.526475
861,8109.912605,8109.912605,8109.912605,8109.912605,2900.708325
862,3075.544957,3075.544957,3075.544957,3075.544957,4057.351177
863,3453.816202,3453.816202,3434.365508,3434.365508,3453.816202
864,363.9377878,363.9377878,363.9377878,363.9377878,7323.317259
865,10738.9061,10738.9061,9772.872226,9772.872226,7429.263612
866,2502.291664,2502.291664,2363.14741,2363.14741,2502.291664
867,2671.621229,2671.621229,2671.621229,11945.63203,7848.323903
868,567.093792,567.093792,4332.347746,4332.347746,4332.347746
869,806.009748,806.009748,6097.336149,6097.336149,4856.291997
870,4048.901543,4048.901543,3955.735298,3955.735298,787.7449126
871,2674.747888,2674.747888,2674.747888,3438.405733,2276.155943
872,1369.568327,1369.568327,1369.568327,9718.149368,5424.986707
873,2273.288372,2273.288372,4799.92259,4799.92259,4895.459298
874,4498.360948,4498.360948,8928.641001,8928.641001,1945.539539
875,3942.252855,3942.252855,3437.426168,3516.618617,6622.944566
876,1058.154624,1058.154624,437.6167926,437.6167926,1058.154624
877,4149.845408,4149.845408,4149.845408,4149.845408,755.6847616
878,1009.811802,1009.811802,1009.811802,1009.811802,1009.811802
879,1060.04162,1060.04162,1060.04162,1175.660098,4851.442683
880,1217.122425,1217.122425,18930.17446,18930.17446,13545.14667
881,3869.281498,3869.281498,3230.353892,3230.353892,2432.077645
882,349.4190342,408.2305402,827.713285,827.713285,827.713285
883,1091.111846,1091.111846,856.5816126,856.5816126,1091.111846
884,3511.226776,3511.226776,3366.169208,3366.169208,2728.543202
885,2515.993448,2515.993448,2515.993448,4945.437804,2382.77827
886,3105.041536,3105.041536,3105.041536,3105.041536,3105.041536
887,3961.373231,3961.373231,3961.373231,4385.462059,3736.586916
888,3208.235961,3208.235961,2267.478392,1856.895909,4900.77192
889,1621.791877,1621.791877,1446.249525,1446.249525,3188.526211
890,1211.872773,1211.872773,903.6509813,903.6509813,1211.872773
891,2522.212635,2522.212635,2304.360297,2304.360297,8990.631698
892,951.0626962,951.0626962,951.0626962,951.0626962,940.7600746
893,2368.904205,2368.904205,5445.878568,5445.878568,5046.753896
894,3496.784627,3496.784627,3496.784627,3496.784627,628.2693096
895,1337.433245,1337.433245,1337.433245,8635.582465,7519.252366
896,1319.76786,1319.76786,801.7009332,801.7009332,1319.76786
897,1304.925916,1304.925916,1304.925916,2978.185012,6166.358585
898,836.2884507,836.2884507,836.2884507,3430.681995,1633.555527
899,7974.007869,7974.007869,9729.534404,9729.534404,7000.60127
900,3931.152947,3931.152947,3931.152947,3931.152947,2652.880761
901,2243.034054,2243.034054,2243.034054,2243.034054,1154.487708
902,2766.924864,2766.924864,2766.924864,2766.924864,1708.92473
903,1751.943374,1751.943374,1751.943374,1751.943374,759.3502063
904,494.2977372,494.2977372,494.2977372,494.2977372,494.2977372
905,3152.3815,3152.3815,3152.3815,3152.3815,285.946841
906,2426.285812,2426.285812,2228.915398,2228.915398,2426.285812
907,3924.513126,3924.513126,2038.705843,2038.705843,8061.490373
908,2525.370531,2525.370531,2525.370531,2525.370531,1104.199274
909,2665.382788,2665.382788,2665.382788,2665.382788,1172.634663
910,1241.732924,1241.732924,1241.732924,2826.456798,2531.768917
911,4577.622162,4577.622162,3960.017686,3960.017686,1966.466577
912,1955.960608,1955.960608,1895.858956,1895.858956,1955.960608
913,2302.001038,2302.001038,2302.001038,2302.001038,1212.808214
914,1521.638551,1521.638551,1521.638551,1521.638551,445.0287224
915,5235.128219,5235.128219,10179.93873,10179.93873,2378.604395
916,1421.430453,1421.430453,428.2011915,428.2011915,1421.430453
917,12073.64681,12073.64681,10691.83709,10691.83709,8895.851818
918,47.94594707,47.94594707,47.94594707,47.94594707,47.94594707
919,1297.420099,1297.420099,4980.353917,4980.353917,4980.353917
920,2698.242872,2698.242872,2698.242872,10094.81406,2639.125343
921,2449.131438,2449.131438,2272.813805,2272.813805,4763.008608
922,3326.96876,3326.96876,2079.389526,2079.389526,6270.708707
923,1683.888188,1683.888188,1571.626283,1571.626283,1683.888188
924,1033.084064,1033.084064,484.583818,484.583818,1033.084064
925,15207.39688,15207.39688,14261.24637,14261.24637,87.1901443
926,2029.346075,2029.346075,2029.346075,2029.346075,2029.346075
927,6024.863165,6024.863165,5927.231558,5848.411128,986.7484455
928,627.4972514,627.4972514,627.4972514,627.4972514,5631.308723
929,4645.46202,4645.46202,3616.627798,3616.627798,5873.390421
930,1807.253237,1807.253237,1788.963432,1788.963432,1807.253237
931,3099.446703,3099.446703,3099.446703,3222.297248,3632.925674
932,693.1119656,693.1119656,363.5856678,363.5856678,693.1119656
933,576.3633974,576.3633974,19767.30293,19767.30293,12680.31124
934,10824.19525,10824.19525,10337.55102,10337.55102,7716.128658
935,3923.432699,3923.432699,3693.003729,3689.850383,3217.117506
936,980.18133,980.18133,980.18133,980.18133,980.18133
937,3030.961398,3030.961398,3030.961398,3030.961398,3759.647521
938,3160.617779,3160.617779,2315.373976,1988.585733,4835.575496
939,11356.46502,11356.46502,9805.055907,9805.055907,7978.828078
940,342.1431454,342.1431454,342.1431454,342.1431454,6255.427862
941,3662.929701,3662.929701,2077.710138,2077.710138,8257.632201
942,1631.368703,1631.368703,1631.368703,1631.368703,1631.368703
943,482.3427855,482.3427855,482.3427855,482.3427855,482.3427855
944,3180.980897,3180.980897,3180.980897,3180.980897,355.8064682
945,1119.001902,1119.001902,1119.001902,8541.033132,6459.130778
946,1745.761988,1745.761988,1745.761988,1745.761988,1705.420631
947,3362.158501,3362.158501,3362.158501,6012.088989,1031.585257
948,2532.796791,2532.796791,1443.530985,1049.034172,5743.352848
949,689.5426746,689.5426746,689.5426746,689.5426746,689.5426746
950,5802.126267,5802.126267,5802.126267,7761.628539,3882.801902
951,2605.38539,2605.38539,2605.38539,2605.38539,8988.185111
952,5221.799508,5221.799508,5221.799508,6145.18496,5199.287099
953,3429.562696,3429.562696,3429.562696,3429.562696,792.4274106
954,3459.47231,3459.47231,3459.47231,3459.47231,2387.20172
955,573.8479006,573.8479006,573.8479006,573.8479006,573.8479006
956,459.6477104,459.6477104,459.6477104,459.6477104,459.6477104
957,1391.079453,1391.079453,1391.079453,1391.079453,1391.079453
958,2518.722629,2518.722629,2518.722629,2518.722629,2518.722629
959,1836.234196,1836.234196,1491.596836,1491.596836,1836.234196
960,2578.108546,2578.108546,2036.470868,2883.978073,2883.978073
961,1104.75762,1104.75762,369.373647,369.373647,1104.75762
962,1664.192303,1664.192303,1664.192303,1664.192303,1664.192303
963,1407.010634,1407.010634,577.4653502,577.4653502,1407.010634
964,2504.734217,2504.734217,2504.734217,2504.734217,2504.734217
965,920.5117204,920.5117204,566.2250543,566.2250543,920.5117204
966,1684.560776,1684.560776,1684.560776,1684.560776,1684.560776
967,3969.049664,3969.049664,3969.049664,3969.049664,3446.893923
968,4032.439779,4032.439779,4032.439779,4032.439779,3141.467077
969,3328.803434,3328.803434,3328.803434,3328.803434,3328.803434
970,3399.944183,3399.944183,3399.944183,3399.944183,3399.944183
971,3094.592868,3094.592868,3094.592868,4208.936098,4208.936098
972,3561.498807,3561.498807,3561.498807,3561.498807,3499.56389
973,1985.382628,1985.382628,1985.382628,1985.382628,1702.588719
974,4457.505885,4457.505885,4457.505885,4457.505885,3147.907151
975,4020.317716,4020.317716,3944.837576,4008.615299,4020.317716
976,3787.872219,3787.872219,3787.872219,3787.872219,3753.666798
977,2975.304355,2975.304355,2733.169978,2938.413786,2975.304355
978,496.045348,496.045348,496.045348,496.045348,496.045348
979,1969.448468,1969.448468,1969.448468,4916.547585,4916.547585
980,1280.555365,1280.555365,657.4994478,657.4994478,1280.555365
981,3304.043891,3304.043891,3304.043891,4076.562483,2962.560701
982,3832.814375,3832.814375,3832.814375,4367.921769,2634.648285
983,4063.235834,4063.235834,4116.613034,4116.613034,537.2212678
984,2730.469637,2730.469637,6244.710539,6685.316488,5961.484768
985,1257.115868,1257.115868,1069.025187,1069.025187,1257.115868
986,567.9467109,567.9467109,567.9467109,567.9467109,567.9467109
987,10968.23968,10968.23968,9556.242118,9556.242118,7552.288262
988,1156.459058,1156.459058,1156.459058,1156.459058,8147.619924
989,2840.237667,2840.237667,4241.608684,4241.608684,758.8214716
990,4410.460969,4410.460969,2184.174636,2184.174636,6491.873751
991,12604.43643,12604.43643,12604.43643,12604.43643,12303.10416
992,1539.142557,1539.142557,1539.142557,1539.142557,3718.639907
993,14876.43468,14876.43468,12522.63835,12522.63835,403.5313543
994,2278.868696,2278.868696,2278.868696,2278.868696,2278.868696
995,2465.672075,2465.672075,2379.331116,2379.331116,2465.672075
996,764.0183401,764.0183401,323.1268379,323.1268379,764.0183401
997,5552.436751,5552.436751,5134.825263,4930.982185,2043.819291
998,3580.867237,3580.867237,1811.213908,1811.213908,5846.497195
999,2330.01762,2330.01762,6714.239711,7222.47539,6417.025048
1000,2366.142499,2366.142499,6358.985129,6865.096499,6327.764565
1001,2910.817542,2910.817542,2112.967857,2112.967857,4736.996434
1002,1623.186444,1623.186444,5194.79645,5194.79645,4884.890859
1003,1578.032079,1578.032079,1578.032079,1578.032079,8185.740015
1004,1103.424182,1103.424182,468.6911367,468.6911367,1103.424182
1005,3480.675375,3480.675375,6513.121649,7762.581387,5541.154249
1006,7209.007402,7209.007402,7209.007402,8369.061093,6964.758925
1007,1222.697428,1222.697428,1222.697428,1222.697428,7971.595555
1008,2217.927201,2217.927201,2217.927201,2217.927201,4830.281103
1009,2370.374232,2370.374232,2370.374232,2472.232977,5028.193279
1010,6312.013167,6312.013167,7928.19634,7928.19634,4728.968438
1011,2947.824318,2947.824318,2902.883328,2902.883328,2947.824318
1012,1537.579561,1537.579561,967.9011645,967.9011645,1537.579561
1013,1557.078956,1360.984749,3231.534126,3231.534126,3231.534126
1014,2266.684808,2266.684808,2266.684808,12136.0038,5404.606908
1015,10894.44674,10894.44674,9604.809027,9604.809027,7504.511595
1016,971.0659409,971.0659409,971.0659409,8240.519595,7604.748915
1017,4818.431549,4818.431549,4199.377876,4199.377876,1871.03022
1018,1713.596858,1713.596858,1713.596858,12114.14613,7353.734844
1019,3029.881119,3029.881119,3029.881119,3029.881119,1292.125895
1020,638.2737616,638.2737616,638.2737616,638.2737616,638.2737616
1021,533.3408397,533.3408397,533.3408397,533.3408397,533.3408397
1022,2987.596405,2987.596405,2987.596405,2987.596405,2987.596405
1023,3658.427997,3658.427997,3658.427997,5028.150956,4836.927486
1024,1099.042497,1099.042497,619.7447101,619.7447101,1099.042497
1025,3205.570851,3205.570851,2727.657234,3205.570851,3205.570851
1026,2450.442083,2450.442083,2450.442083,2450.442083,2450.442083
1027,1329.034508,1329.034508,869.2904585,869.2904585,1329.034508
1028,1471.977746,1471.977746,1081.461841,1081.461841,1471.977746
1029,1419.429322,1419.429322,1393.782558,1393.782558,1419.429322
1030,1186.33965,1186.33965,147.1984585,147.1984585,1186.33965
1031,759.3838727,759.3838727,759.3838727,759.3838727,759.3838727
1032,459.8376996,459.8376996,459.8376996,459.8376996,459.8376996
1033,2553.500219,2553.500219,2553.500219,4360.382297,4360.382297
1034,2025.223879,2025.223879,2025.223879,2025.223879,3371.49515
1035,1293.084591,1293.084591,1056.107527,1056.107527,1293.084591
1036,1918.588839,1918.588839,1918.588839,5029.625271,5029.625271
1037,4556.154441,4556.154441,4556.154441,4556.154441,2843.221053
1038,1618.956576,1618.956576,1618.956576,1618.956576,1618.956576
1039,3947.014467,3947.014467,3794.738483,3909.405039,3947.014467
1040,1519.4948,1519.4948,1458.985877,1458.985877,1519.4948
1041,1711.184496,1711.184496,1711.184496,1711.184496,1711.184496
1042,5588.25142,5588.25142,5588.25142,5588.25142,1158.549692
1043,1091.775912,1091.775912,1091.775912,1091.775912,1091.775912
1044,2505.016008,2505.016008,1756.012887,2505.016008,2505.016008
1045,3189.469696,3189.469696,3189.469696,3189.469696,1785.793946
1046,1674.203388,1674.203388,1674.203388,1674.203388,1674.203388
1047,735.6315923,735.6315923,735.6315923,1245.421502,4009.933868
1048,2553.952423,2553.952423,1267.47608,387.1366655,5980.210913
1049,1543.393636,1543.393636,1543.393636,1543.393636,597.8363655
1050,1481.118056,1481.118056,1481.118056,1481.118056,1481.118056
1051,1560.056202,1560.056202,1560.056202,1560.056202,1560.056202
1052,2994.347797,2994.347797,2994.347797,2994.347797,1645.050095
1053,3305.405095,3305.405095,3305.405095,3305.405095,713.2032438
1054,1623.698775,1623.698775,1280.34165,1280.34165,1623.698775
1055,1947.883989,1947.883989,1947.883989,4431.391081,2476.272978
1056,1746.965398,1746.965398,1746.965398,1746.965398,1746.965398
1057,1612.177247,1612.177247,1612.177247,1612.177247,1612.177247
1058,1941.551928,1941.551928,3733.190514,3733.190514,1678.392263
1059,1517.006066,1517.006066,1517.006066,1796.6739,3572.791806
1060,2158.66508,2158.66508,2158.66508,2158.66508,2816.512244
1061,758.7313469,758.7313469,476.1446474,476.1446474,7153.635829
1062,3277.198595,3277.198595,2261.058387,2261.058387,4084.76868
1063,5408.539072,5408.539072,5633.752569,6938.853613,3305.325611
1064,739.8855937,739.8855937,739.8855937,2286.62189,3533.086826
1065,1543.504098,1543.504098,890.3933908,890.3933908,1543.504098
1066,1791.551522,1791.551522,1791.551522,14681.35784,8429.890617
1067,14596.83343,14596.83343,12291.23191,12291.23191,444.4988575
1068,1316.336095,1316.336095,1316.336095,1316.336095,1316.336095
1069,1976.851191,1976.851191,1976.851191,1976.851191,8926.87328
1070,712.2582649,712.2582649,1778.670435,1778.670435,993.3342857
1071,1393.951796,1393.951796,1111.454621,1111.454621,5723.323498
1072,2070.890758,2070.890758,2070.890758,2948.651712,5331.991596
1073,719.7872812,719.7872812,719.7872812,9525.449067,5977.152907
1074,6515.82704,6515.82704,5891.427432,5891.427432,1733.122018
1075,3823.431636,3823.431636,3823.431636,3823.431636,1625.973991
1076,642.0465089,642.0465089,642.0465089,9606.270707,7286.596459
1077,2598.623568,2598.623568,1922.19744,1922.19744,8486.660531
1078,152.3852657,152.3852657,152.3852657,222.2344907,7520.770045
1079,2122.671629,2122.671629,2122.671629,2371.864587,3406.908934
1080,2319.99289,2319.99289,2319.99289,2976.17399,5067.804634
1081,2301.028504,2301.028504,2301.028504,3175.248742,5228.587874
1082,2078.301486,2078.301486,1225.659044,1225.659044,2712.906729
1083,8781.457227,8781.457227,8781.457227,8781.457227,4066.158631
1084,3498.281554,3498.281554,4840.980127,4840.980127,5591.570292
1085,5886.281117,5886.281117,5868.79179,5815.347136,1041.473567
1086,2195.942274,2195.942274,1704.980954,1704.980954,2195.942274
1087,2945.312831,2945.312831,2945.312831,2945.312831,3234.082744
1088,14700.95384,14700.95384,12777.45031,12777.45031,1582.33877
1089,3760.062163,3760.062163,2684.692589,2684.692589,3270.889811
1090,1580.632647,1580.632647,4372.80811,6630.688107,9292.310498
1091,420.3753601,420.3753601,420.3753601,420.3753601,420.3753601
1092,2060.48781,2060.48781,4760.619035,4760.619035,4927.814272
1093,1876.741983,1876.741983,1876.741983,12492.12223,6133.085929
1094,1205.513669,1205.513669,1205.513669,4939.093282,1875.202324
1095,2861.667388,2861.667388,2861.667388,2861.667388,2380.742982
1096,475.957438,475.957438,475.957438,475.957438,475.957438
1097,3672.72875,3672.72875,3574.004619,3663.345504,3392.131339
1098,2652.206145,2652.206145,2413.363614,2413.363614,2652.206145
1099,2639.656219,2639.656219,2103.300674,2103.300674,2639.656219
1100,15144.33664,15144.33664,14502.36362,14502.36362,499.6098124
1101,11091.30055,11091.30055,9454.278161,9454.278161,7625.549917
1102,1613.812697,1613.812697,1155.518027,1155.518027,7852.209111
1103,4328.264427,4328.264427,3247.849415,3247.849415,5972.511632
1104,2292.836727,2292.836727,2292.836727,2292.836727,2292.836727
1105,1193.46015,1193.46015,5532.052914,5532.052914,1569.903181
1106,802.8512094,802.8512094,802.8512094,2109.700277,3632.269733
1107,3836.120663,3836.120663,3836.120663,4293.353343,2653.810306
1108,1741.709695,1741.709695,4672.56795,6109.529743,8359.156636
1109,3271.349336,3271.349336,5195.377253,5195.377253,5772.987608
1110,4247.504477,4247.504477,4247.504477,4851.656772,3924.440376
1111,616.5582804,616.5582804,616.5582804,616.5582804,616.5582804
1112,2613.126097,2613.126097,2613.126097,10493.79052,3298.56594
1113,2544.794227,2544.794227,2007.026838,2007.026838,4528.674494
1114,2652.646703,2652.646703,2098.676437,2098.676437,4520.543325
1115,2157.73151,2157.73151,2157.73151,2748.383516,2571.82292
1116,5327.671785,5327.671785,4963.733544,7174.002433,1900.456685
1117,3801.335654,3801.335654,3801.335654,3801.335654,3801.335654
1118,5992.135049,5992.135049,5992.135049,7946.053078,1801.648833
1119,5445.419659,5445.419659,5445.419659,5445.419659,1360.304434
1120,879.3195442,879.3195442,236.7033968,236.7033968,879.3195442
1121,4091.396643,4091.396643,4091.396643,4091.396643,870.1051799
1122,1368.918526,1368.918526,1368.918526,1800.494247,3537.919779
1123,3408.421841,3408.421841,3497.345168,3842.717282,4981.494808
1124,9678.576471,9678.576471,9678.576471,9678.576471,2846.829883
1125,3959.505749,3959.505749,3418.344734,3218.916557,3634.054592
1126,598.4056256,598.4056256,598.4056256,598.4056256,598.4056256
1127,1268.730049,1268.730049,14764.63323,14764.63323,8370.08255
1128,11371.29433,11371.29433,17989.79167,21389.94109,13804.62203
1129,1979.423345,1979.423345,1789.765045,1789.765045,2376.582705
1130,2311.532497,2311.532497,2311.532497,2311.532497,9316.17717
1131,2688.671768,2688.671768,1739.25701,1739.25701,4901.414813
1132,5385.414351,5385.414351,5239.849508,6978.658402,1108.532079
1133,4662.988563,4662.988563,4662.988563,4702.601445,1501.956607
1134,6344.112658,6344.112658,8421.166351,8421.166351,4182.82121
1135,3551.097843,3551.097843,3551.097843,3551.097843,3551.097843
1136,4933.889603,4933.889603,4933.889603,4933.889603,1819.713332
1137,4874.115148,4874.115148,4874.115148,4874.115148,3363.363632
1138,2933.452211,2933.452211,2933.452211,2933.452211,1548.307586
1139,3756.508973,3756.508973,3849.092166,3849.092166,301.6500139
1140,442.7200083,442.7200083,442.7200083,9964.295564,6514.622234
1141,3238.169084,3238.169084,6420.176344,6420.176344,3272.800147
